merchant_id,merchant_user_cnt,merchant_total_actions,merchant_item_cnt,merchant_brand_cnt,merchant_cat_cnt,merchant_action_0_cnt,merchant_action_1_cnt,merchant_action_2_cnt,merchant_action_3_cnt,merchant_buy_user_cnt,merchant_buy_ratio,merchant_avg_actions_per_user
2736,1819,5882,219,1,13,5471,6.0,109,296,91,0.05,3.231868131868132
2737,390,1137,72,11,12,966,3.0,117,51,109,0.27877237851662406,2.9079283887468033
2738,344,967,53,1,7,816,1.0,117,33,83,0.24057971014492754,2.802898550724638
2739,1940,5343,55,2,11,4602,12.0,530,199,367,0.18907779495105614,2.7527047913446676
2740,609,1180,322,27,33,1000,3.0,142,35,111,0.1819672131147541,1.9344262295081966
2741,1685,6824,157,2,17,5989,6.0,257,572,189,0.11209964412811388,4.047449584816133
2742,3894,10239,56,1,13,9189,6.0,560,484,511,0.13119383825417202,2.628754813863928
2743,7882,17057,183,4,23,16283,13.0,143,618,130,0.016491183559558545,2.1637701382722314
2744,735,3612,255,1,18,3149,3.0,349,111,165,0.22418478260869565,4.907608695652174
2745,3080,14429,225,1,23,13272,19.0,487,651,401,0.13015254787406685,4.683219733852646
2746,4315,14904,248,1,20,12250,44.0,1712,898,1232,0.28544949026876737,3.453197405004634
2747,4323,11145,78,1,5,9818,40.0,726,561,668,0.15448658649398705,2.5774745605920444
2748,1828,4605,64,1,6,3940,10.0,420,235,386,0.21104428649535265,2.517769272826681
2749,2274,6309,140,3,4,5523,14.0,374,398,334,0.1468131868131868,2.7731868131868134
2750,1861,8502,160,1,8,7831,8.0,267,396,147,0.07894736842105263,4.566058002148227
2751,5724,13709,191,1,14,12384,22.0,319,984,288,0.050305676855895196,2.394585152838428
2752,2106,8692,104,4,9,7295,10.0,878,509,469,0.22259136212624583,4.125296630280019
2753,1811,4449,107,3,7,3564,9.0,219,657,206,0.11368653421633554,2.455298013245033
2754,455,1002,39,1,12,829,0.0,136,37,109,0.23903508771929824,2.1973684210526314
2755,728,2415,60,1,18,2023,5.0,272,115,248,0.3401920438957476,3.3127572016460904
2756,1793,3737,62,1,4,3093,6.0,524,114,313,0.17447045707915274,2.0830546265328875
2757,2959,6682,139,1,4,5785,10.0,526,361,393,0.13277027027027027,2.2574324324324326
2758,1469,5196,173,2,26,4765,4.0,173,254,147,0.1,3.5346938775510206
2759,866,3873,73,1,16,3206,7.0,499,161,211,0.2433679354094579,4.467128027681661
2760,828,1971,85,1,15,1743,5.0,130,93,109,0.13148371531966224,2.3775633293124248
2761,1582,4325,58,1,1,3732,9.0,366,218,281,0.17751105495893874,2.7321541377132026
2762,2197,6838,300,1,13,6363,15.0,129,331,120,0.0545950864422202,3.1110100090991812
2763,1430,5139,189,1,12,4580,14.0,289,256,215,0.15024458420684836,3.591194968553459
2764,1773,4100,54,1,1,3508,4.0,395,193,308,0.17361894024802707,2.3111612175873733
2765,642,1390,190,3,29,1193,5.0,102,90,82,0.12752721617418353,2.161741835147745
2766,1234,3703,65,1,14,3252,11.0,282,158,238,0.19271255060728745,2.9983805668016195
2767,2994,9854,60,1,9,7707,13.0,1603,531,1064,0.35525876460767947,3.290150250417362
2768,9211,40094,633,2,33,36959,43.0,1135,1957,718,0.0779418150238819,4.352366478506296
2769,1857,4116,144,1,7,3555,10.0,263,288,194,0.10441334768568353,2.215285252960172
2770,1814,4930,66,1,19,4423,22.0,137,348,85,0.046831955922865015,2.716253443526171
2771,848,2380,20,2,6,2055,4.0,235,86,116,0.13663133097762073,2.8032979976442873
2772,1558,5947,180,1,16,4800,1.0,893,253,671,0.4304041051956382,3.8146247594611933
2773,4034,15701,480,1,12,14348,22.0,228,1103,178,0.04411400247831475,3.891201982651797
2774,1860,4034,126,2,20,3528,4.0,283,219,242,0.13003761418592155,2.167651800107469
2775,2497,6230,429,48,39,5209,5.0,622,394,480,0.1921537229783827,2.4939951961569253
2776,1074,4130,94,1,13,3261,5.0,628,236,367,0.3413953488372093,3.841860465116279
2777,5103,13398,145,8,11,11014,30.0,1852,502,1730,0.33894984326018807,2.625
2778,3091,6987,44,1,11,5734,8.0,766,479,533,0.1723803363518758,2.2597024579560157
2779,503,789,59,1,2,726,1.0,33,29,31,0.061507936507936505,1.5654761904761905
2780,1141,2787,216,2,27,2451,5.0,208,123,202,0.17688266199649738,2.4404553415061296
2781,28309,123891,3909,16,16,113041,108.0,1799,8943,1577,0.05570469798657718,4.376227481455316
2782,1064,6109,195,1,38,5387,4.0,410,308,247,0.231924882629108,5.736150234741784
2783,1331,5780,191,1,27,5227,2.0,280,271,207,0.1554054054054054,4.33933933933934
2784,549,1443,29,1,8,1244,1.0,140,58,110,0.2,2.6236363636363635
2785,788,1654,32,1,2,1491,3.0,69,91,63,0.07984790874524715,2.096324461343473
2786,1147,2839,133,24,23,2379,5.0,362,93,334,0.29094076655052264,2.4729965156794425
2787,836,2501,156,2,12,2163,7.0,245,86,196,0.23416965352449223,2.98805256869773
2788,993,3470,257,2,5,3120,7.0,208,135,132,0.13279678068410464,3.4909456740442657
2789,2738,6593,79,1,17,5789,4.0,364,436,225,0.08214676889375684,2.407082876962395
2790,2786,9046,396,1,20,7959,23.0,614,450,366,0.13132400430570507,3.24578399712953
2791,1868,9467,165,2,13,8245,29.0,716,477,563,0.3012306046013911,5.065275548421615
2792,5272,19952,128,1,11,14841,20.0,3421,1670,2164,0.4103925659017637,3.7838042859852075
2793,386,1060,49,1,7,897,6.0,68,89,65,0.16795865633074936,2.739018087855297
2794,1170,3886,274,5,32,3335,3.0,291,257,186,0.15883859948761742,3.318531169940222
2795,2335,9197,127,2,38,7759,14.0,1071,353,612,0.261986301369863,3.937071917808219
2796,903,2165,193,2,6,1961,5.0,74,125,68,0.0752212389380531,2.394911504424779
2797,300,2188,83,1,14,1890,4.0,183,111,85,0.2823920265780731,7.269102990033223
2798,668,2062,47,1,2,1679,1.0,279,103,204,0.30493273542600896,3.0822122571001493
2799,3910,12170,163,2,6,10924,17.0,361,868,278,0.07108156481718231,3.1117361288672973
2800,843,2356,104,1,2,1956,7.0,247,146,109,0.12914691943127962,2.7914691943127963
2801,357,762,76,1,8,644,1.0,70,47,64,0.1787709497206704,2.1284916201117317
2802,2628,7867,120,2,13,6547,6.0,890,424,660,0.2510460251046025,2.9923925446938
2803,849,1878,31,1,3,1564,2.0,212,100,182,0.21411764705882352,2.2094117647058824
2804,2784,7018,135,1,8,6285,9.0,322,402,272,0.09766606822262118,2.519928186714542
2805,2700,5622,45,3,10,5272,10.0,92,248,79,0.029248426508700482,2.0814513143280267
2806,2333,7861,230,1,15,6659,8.0,403,791,314,0.13453299057412169,3.368037703513282
2807,8480,18597,163,1,20,16465,7.0,850,1275,600,0.07074637424831977,2.1927838698266715
2808,643,1762,85,2,3,1475,7.0,190,90,150,0.2329192546583851,2.7360248447204967
2809,1678,3813,29,1,2,3182,14.0,395,222,380,0.22632519356759975,2.270994639666468
2810,3557,9920,171,6,28,8417,30.0,925,548,852,0.23946037099494097,2.7880831928049465
2811,2147,7818,45,1,6,6199,4.0,1220,395,843,0.3924581005586592,3.6396648044692737
2812,2373,6362,432,1,20,5518,6.0,414,424,287,0.12089300758213985,2.6798652064026958
2813,16890,142222,1725,1,29,132131,207.0,3923,5961,2274,0.13462790835356106,8.419986975312296
2814,1458,3338,114,4,13,2901,6.0,313,118,265,0.181631254283756,2.2878684030157643
2815,2334,8993,60,1,6,8339,12.0,388,254,258,0.11049250535331906,3.8513918629550323
2816,1365,3789,121,1,9,3078,2.0,315,394,275,0.20131771595900438,2.773792093704246
2817,649,2789,106,2,12,2492,4.0,170,123,72,0.11076923076923077,4.2907692307692304
2818,11296,48371,477,2,25,42493,73.0,3403,2402,2255,0.19961051606621227,4.2817562184650795
2819,2815,6502,15,1,9,5355,6.0,751,390,665,0.23615056818181818,2.3089488636363638
2820,803,3852,409,1,24,3562,0.0,125,165,66,0.08208955223880597,4.791044776119403
2821,9365,35737,243,5,12,30654,80.0,3687,1316,3040,0.32457826179799276,3.815609651932522
2822,4739,11992,331,1,15,10703,52.0,696,541,557,0.11751054852320675,2.529957805907173
2823,18947,153845,748,1,17,139683,167.0,7367,6628,3668,0.19358243614101753,8.119326578002955
2824,3458,11370,97,1,7,10168,18.0,856,328,743,0.21480196588609424,3.2870771899392888
2825,611,2855,524,1,22,2480,9.0,201,165,107,0.17483660130718953,4.665032679738562
2826,747,1613,59,1,8,1422,1.0,111,79,96,0.12834224598930483,2.156417112299465
2827,864,1885,49,2,3,1686,1.0,64,134,60,0.06936416184971098,2.179190751445087
2828,10082,43705,556,1,19,39606,31.0,951,3117,681,0.06753942279083607,4.334523455320837
2829,3965,16010,275,1,29,13586,33.0,1426,965,766,0.19314170448814927,4.0368129097327285
2830,672,1693,110,4,11,1498,1.0,128,66,88,0.13075780089153047,2.515601783060921
2831,1851,4765,181,1,9,4120,8.0,361,276,225,0.12149028077753779,2.5728941684665227
2832,465,1473,178,4,10,1297,2.0,136,38,107,0.2296137339055794,3.1609442060085837
2833,1114,2661,75,1,7,2352,3.0,155,151,147,0.13183856502242153,2.386547085201794
2834,3700,21241,1106,1,29,19333,6.0,302,1600,175,0.047284517697919484,5.739259659551473
2835,2227,8458,257,2,13,7690,17.0,459,292,303,0.1359964093357271,3.796229802513465
2836,1150,3276,260,8,10,2826,4.0,234,212,212,0.1841876629018245,2.8462206776715897
2837,1124,2673,392,35,30,2241,2.0,320,110,264,0.23466666666666666,2.376
2838,4204,19816,388,19,77,16534,27.0,1973,1282,1012,0.24066587395957192,4.712485136741974
2839,2126,4046,148,1,13,3635,4.0,216,191,195,0.09167842031029619,1.9022096850023507
2840,582,1200,84,12,39,1026,1.0,114,59,97,0.16638078902229847,2.058319039451115
2841,1169,2596,71,1,5,2356,1.0,59,180,53,0.0452991452991453,2.218803418803419
2842,507,1390,61,1,3,1242,3.0,97,48,70,0.1377952755905512,2.736220472440945
2843,1418,4230,137,1,15,3737,3.0,290,200,172,0.12121212121212122,2.980972515856237
2844,8593,23159,283,1,13,20265,46.0,1878,970,1314,0.15289737025831976,2.694787060740051
2845,1874,5571,176,1,16,4739,6.0,263,563,213,0.1136,2.9712
2846,2887,18997,799,1,19,17739,17.0,527,714,261,0.09037396121883656,6.5779085872576175
2847,1039,2633,126,1,13,2322,5.0,170,136,129,0.12403846153846154,2.5317307692307693
2848,241,1344,133,3,6,1130,2.0,157,55,95,0.3925619834710744,5.553719008264463
2849,3175,25058,1023,1,25,23458,6.0,555,1039,223,0.07021410579345089,7.8897984886649875
2850,1249,2812,185,1,9,2351,2.0,339,120,132,0.1056,2.2496
2851,2060,4207,24,1,4,3646,5.0,163,393,158,0.07666181465308103,2.0412421154779232
2852,663,1696,80,1,2,1444,5.0,100,147,72,0.10843373493975904,2.5542168674698793
2853,295,968,67,1,5,891,2.0,35,40,32,0.10810810810810811,3.27027027027027
2854,814,2030,27,1,4,1776,3.0,111,140,103,0.1263803680981595,2.4907975460122698
2855,2635,6302,114,1,4,5645,10.0,291,356,262,0.09939301972685888,2.390743550834598
2856,7263,23796,140,1,3,20945,53.0,1369,1429,1262,0.17373348017621146,3.2758810572687223
2857,4047,11729,32,1,6,9521,13.0,1813,382,1258,0.3107707509881423,2.8974802371541504
2858,228,403,30,2,3,360,1.0,31,11,30,0.13100436681222707,1.759825327510917
2859,2264,4611,69,7,19,4143,3.0,131,334,103,0.045474613686534215,2.0357615894039736
2860,1185,3470,272,11,31,2869,4.0,444,153,323,0.2723440134907251,2.9258010118043845
2861,7633,21155,149,1,14,17468,20.0,2826,841,1267,0.1659680377259628,2.771155357610689
2862,3416,7812,24,1,7,7468,3.0,74,267,70,0.02048580626280363,2.286215978928885
2863,1574,2652,34,1,12,2286,1.0,150,215,127,0.08063492063492063,1.6838095238095239
2864,2013,5987,328,5,13,5530,12.0,135,310,130,0.06454816285998013,2.9726911618669316
2865,531,1069,73,1,5,957,1.0,39,72,33,0.06203007518796992,2.0093984962406015
2866,1089,2687,60,1,1,2370,6.0,91,220,84,0.07706422018348624,2.4651376146788992
2867,1328,3417,52,1,21,2750,7.0,158,502,109,0.08201655379984951,2.5711060948081266
2868,776,1693,245,2,21,1466,1.0,156,70,88,0.11325611325611326,2.178893178893179
2869,4508,12425,142,2,20,10534,13.0,1236,642,1124,0.24927921933909958,2.755599911288534
2870,328,1099,82,2,8,938,1.0,99,61,66,0.2006079027355623,3.3404255319148937
2871,1669,9707,264,11,23,8796,17.0,605,289,453,0.2712574850299401,5.812574850299401
2872,3282,16036,978,24,119,14367,19.0,918,732,602,0.18336886993603413,4.884556807797746
2873,963,5328,275,1,16,4887,2.0,272,167,128,0.13278008298755187,5.526970954356846
2874,9911,23894,352,1,21,21724,20.0,578,1572,484,0.048829701372074256,2.4106133979015336
2875,465,1057,92,2,3,888,4.0,103,62,81,0.17381974248927037,2.2682403433476397
2876,6255,25784,821,9,11,21365,52.0,2744,1623,1210,0.1934143222506394,4.121483375959079
2877,2455,8715,236,1,13,7888,12.0,339,476,251,0.10219869706840391,3.548452768729642
2878,2363,10422,860,3,106,8765,32.0,1356,269,348,0.14720812182741116,4.408629441624366
2879,3133,7568,109,1,13,6628,15.0,667,258,483,0.15411614550095723,2.4148053605615827
2880,532,1444,16,1,7,1145,1.0,224,74,178,0.3339587242026266,2.7091932457786116
2881,590,3312,186,2,5,3022,1.0,86,203,51,0.08629441624365482,5.604060913705584
2882,2362,9416,491,1,6,8436,6.0,216,758,170,0.07194244604316546,3.984765129073212
2883,7955,42451,575,2,22,38921,28.0,879,2623,709,0.0891151332327803,5.335721468074409
2884,2006,14703,1375,1,76,13464,9.0,336,894,127,0.06327852516193323,7.3258594917787745
2885,571,2534,95,1,15,2044,7.0,383,100,217,0.3793706293706294,4.43006993006993
2886,1573,4171,144,1,17,3742,1.0,145,283,125,0.07941550190597205,2.6499364675984753
2887,1456,2647,98,1,14,2218,5.0,212,212,176,0.12079615648592999,1.8167467398764585
2888,586,1499,24,1,5,1246,4.0,183,66,131,0.2231686541737649,2.55366269165247
2889,650,1333,379,1,5,1179,1.0,51,102,37,0.05683563748079877,2.0476190476190474
2890,937,2108,429,10,27,1839,2.0,190,77,131,0.1396588486140725,2.2473347547974414
2891,2079,12817,315,1,7,11470,15.0,1027,305,641,0.30817307692307694,6.162019230769231
2892,1743,4074,283,2,18,3786,11.0,114,163,92,0.052752293577981654,2.3360091743119265
2893,2018,4688,161,1,7,4042,2.0,411,233,288,0.1426448736998514,2.3219415552253593
2894,5376,18249,241,1,15,16382,20.0,522,1325,332,0.06174446717500465,3.3938999442068067
2895,3379,12924,352,1,19,11713,6.0,334,871,227,0.06715976331360947,3.8236686390532544
2896,1413,4510,167,1,4,3803,6.0,429,272,334,0.2362093352192362,3.1895332390381896
2897,1647,3572,49,4,19,2847,1.0,547,177,492,0.29854368932038833,2.1674757281553396
2898,6597,23118,389,1,7,20839,26.0,663,1590,554,0.08396483782964535,3.503789026977872
2899,940,2156,672,10,24,2001,3.0,69,83,64,0.06801275239107332,2.2911795961742825
2900,9889,23841,335,1,18,20753,33.0,866,2189,757,0.07654196157735085,2.4106167846309403
2901,735,1983,68,1,5,1662,5.0,147,169,132,0.1793478260869565,2.6942934782608696
2902,760,2233,124,3,5,1891,2.0,236,104,192,0.25229960578186594,2.9342969776609724
2903,3905,8159,109,1,10,7166,7.0,434,552,371,0.09498207885304659,2.088837685611879
2904,712,1658,41,8,12,1382,7.0,178,91,161,0.22580645161290322,2.3253856942496496
2905,5708,14395,63,1,12,12805,13.0,784,793,667,0.11683307059029602,2.5214573480469435
2906,1257,3069,142,1,6,2558,7.0,205,299,158,0.12559618441971382,2.4395866454689985
2907,1542,2774,44,1,12,2443,5.0,61,265,47,0.0304601425793908,1.7977965003240441
2908,1127,2528,203,10,9,2255,10.0,120,143,113,0.10017730496453901,2.2411347517730498
2909,1309,3689,124,1,6,3256,5.0,179,249,165,0.12595419847328243,2.816030534351145
2910,3021,8249,313,1,18,7415,13.0,191,630,145,0.04798146922567836,2.729649238914626
2911,599,1480,150,12,46,1229,1.0,160,90,100,0.16666666666666666,2.466666666666667
2912,5331,18298,287,1,5,15673,34.0,1279,1312,759,0.14234808702175544,3.431732933233308
2913,3071,13000,108,1,17,11335,24.0,1130,511,809,0.2633463541666667,4.231770833333333
2914,1543,4381,225,22,28,3571,6.0,639,165,431,0.27914507772020725,2.8374352331606216
2915,3088,17593,374,1,16,14870,15.0,1837,871,943,0.30527678860472646,5.69537067011978
2916,2068,5340,65,1,6,4528,9.0,461,342,395,0.19091348477525374,2.5809569840502657
2917,1226,2827,205,8,7,2314,5.0,112,396,109,0.08883455582722087,2.3039934800325996
2918,584,1295,75,1,14,1185,1.0,66,43,64,0.1094017094017094,2.213675213675214
2919,685,2282,119,1,9,2036,3.0,122,121,98,0.14285714285714285,3.326530612244898
2920,640,1469,37,8,6,1156,3.0,190,120,149,0.23244929797191888,2.291731669266771
2921,471,1683,136,1,13,1449,3.0,140,91,92,0.19491525423728814,3.565677966101695
2922,357,940,39,1,7,816,4.0,81,39,71,0.19832402234636873,2.625698324022346
2923,1995,5180,116,1,19,4604,5.0,347,224,275,0.1377755511022044,2.595190380761523
2924,1654,3240,85,1,18,2852,3.0,229,156,177,0.10694864048338369,1.957703927492447
2925,5542,28646,355,1,23,26023,24.0,528,2071,288,0.05195742377773769,5.167959588670395
2926,2245,6119,304,29,25,5427,12.0,413,267,358,0.15939447907390916,2.72439893143366
2927,2173,5304,269,1,16,4378,6.0,564,356,300,0.13799448022079117,2.439742410303588
2928,14838,94427,757,1,24,84335,147.0,6319,3626,4054,0.27319900262820945,6.3634341936788195
2929,4153,11432,53,1,10,9831,25.0,772,804,343,0.08257101588830043,2.7520462205103513
2930,1020,2941,33,1,6,2446,8.0,316,171,188,0.1841332027424094,2.88050930460333
2931,333,767,24,2,7,655,7.0,68,37,61,0.18263473053892215,2.2964071856287425
2932,1117,3764,67,2,19,3456,9.0,111,188,82,0.07334525939177101,3.366726296958855
2933,2226,6868,77,2,18,5476,3.0,699,690,375,0.16838796587337224,3.0839694656488548
2934,3586,14570,309,10,41,12322,23.0,1546,679,692,0.1929188737106217,4.061890158907165
2935,3858,11614,48,1,5,9981,52.0,1206,375,1154,0.2990412023840373,3.0095879761596267
2936,2694,9315,174,1,10,7451,30.0,1459,375,842,0.312430426716141,3.456400742115028
2937,2509,5950,268,1,5,5343,7.0,112,488,103,0.041035856573705176,2.3705179282868527
2938,1300,5691,132,1,18,5008,9.0,463,211,260,0.19984627209838585,4.374327440430438
2939,632,2080,19,1,3,1827,2.0,135,116,113,0.17851500789889416,3.2859399684044233
2940,1452,3209,43,5,14,3018,1.0,67,123,52,0.035788024776324846,2.2085340674466623
2941,1455,4330,168,5,15,3777,8.0,320,225,248,0.17032967032967034,2.973901098901099
2942,6041,16432,141,1,9,13951,29.0,1504,948,951,0.15739821251241312,2.71962926183383
2943,1129,3468,64,2,10,3283,1.0,95,89,89,0.07876106194690266,3.0690265486725665
2944,1008,3145,140,2,9,2556,7.0,433,149,339,0.33597621407333994,3.1169474727452924
2945,840,2113,68,14,29,1772,7.0,238,96,202,0.24019024970273484,2.512485136741974
2946,2111,6142,127,1,13,5272,10.0,446,414,285,0.13494318181818182,2.9081439393939394
2947,1112,2066,106,1,6,1832,1.0,101,132,78,0.07008086253369272,1.8562443845462713
2948,1131,2585,59,3,12,2216,3.0,275,91,223,0.19699646643109542,2.2835689045936394
2949,4150,9674,301,1,16,8652,10.0,636,376,462,0.11129848229342328,2.330522765598651
2950,1431,3868,286,1,9,3416,4.0,183,265,150,0.10474860335195531,2.701117318435754
2951,650,4430,237,1,21,3933,3.0,340,154,124,0.19047619047619047,6.804915514592934
2952,1428,3497,190,2,6,2825,5.0,417,250,326,0.22813156053184044,2.4471658502449265
2953,2069,5578,85,5,10,4419,14.0,939,206,565,0.27294685990338163,2.694685990338164
2954,10707,51961,167,6,36,42649,75.0,6367,2870,3031,0.2830593948449757,4.852540156892044
2955,1109,2351,108,1,4,1989,2.0,134,226,122,0.10990990990990991,2.118018018018018
2956,9705,50954,706,1,22,46450,60.0,2622,1822,1598,0.16464042860086545,5.249742427364517
2957,819,2111,66,1,11,1784,0.0,259,68,193,0.23536585365853657,2.574390243902439
2958,11624,27280,235,1,19,24274,39.0,1048,1919,903,0.07767741935483871,2.3466666666666667
2959,9870,34657,116,1,17,26623,44.0,6982,1008,3195,0.32367541282544826,3.5109917941444637
2960,3560,12482,445,1,7,11316,13.0,489,664,317,0.08901993821960123,3.505195169896097
2961,1524,4403,86,1,11,3794,12.0,315,282,262,0.1718032786885246,2.8872131147540983
2962,485,941,24,1,3,826,0.0,80,35,58,0.11934156378600823,1.9362139917695473
2963,18151,75857,554,1,14,70237,165.0,1892,3563,1360,0.0749228735125606,4.1789885412075805
2964,3623,12336,237,2,3,11294,12.0,162,868,139,0.03835540838852097,3.403973509933775
2965,1772,5814,231,1,11,5131,9.0,293,381,211,0.11900733220530176,3.279187817258883
2966,703,2751,77,2,5,2569,4.0,83,95,69,0.09801136363636363,3.9076704545454546
2967,2921,5780,113,6,12,5489,8.0,149,134,132,0.045174537987679675,1.9780971937029432
2968,2423,9009,338,1,3,8017,12.0,394,586,227,0.09364686468646864,3.7165841584158414
2969,326,1372,68,1,9,1108,1.0,140,123,65,0.19877675840978593,4.195718654434251
2970,1847,5196,223,1,15,4673,1.0,164,358,126,0.06818181818181818,2.811688311688312
